paragraph_id,volume,main_emperor,main_era,all_emperors,all_eras,classification_type,text
06-017,06-朝野佥载卷六,,,,,independent,【06-017】景龙末，韦庶人专制。故安州都督、赠太师杜鹏举时尉济源县，为府召至洛城修籍，一夕暴卒，亲宾具小殓。夫人尉迟氏，敬德之孙也，性通明强毅，曰：“公算术神妙，自言官至方伯，今岂长往？”即安然不哭。洎二日三夕，乃心上稍温，翌日徐苏。数日方语，云初见两人持符来召，遂相引出徽安门。门隙容寸，过之尚宽，直北上邙山，可十余里，有大坑，视不见底。使人令入，鹏举大惧，使者曰：“可闭目。”执手如飞，须臾足已履地。寻小径东行，凡数十里，天气昏惨，如冬凝阴。遂至一廨，墙宇宏壮，使者先入。有碧衣官出，趋拜颇恭，既退引入。碧衣者踞坐案后，命鹏举前。旁有一狗，人语曰：“误，姓□名同，非此官也。”笞使者，改符令去。有一马半身两足，跳梁而前曰：“往为鹏举所杀，今请理冤。”鹏举亦醒然记之，诉云：“曾知驿，敕使将马令杀，非某所愿。”碧衣命吏取案，审然之，马遂退。旁见一吏，挥手动目，教以事理，意相庇脱。证既毕，遂揖之出，碧衣拜送门外，云：“某是生人，安州编户，少府当为安州都督，故先施敬，愿自保持。”言讫而向所教之吏趋出，云姓韦名鼎，亦是生人，在上都务本坊。自称向来有力，祈钱十万。
06-018,06-朝野佥载卷六,睿宗李旦,,睿宗李旦,,emperor,【06-018】鹏举辞不能致，鼎云：“某虽生人，今于此用纸钱，易致耳。”遂许之。又嘱云：“焚时愿以物藉之，幸不着地，兼呼韦鼎，某即自使人受。”鼎又云：“既至此，岂不要见当家簿书？”遂引入一院，题云“户部”，房廊四周簿帐山积，当中三间架阁特高，覆以赤黄帏帕，金字牓曰“皇籍”。余皆露架，往往有函，紫色盖之。韦鼎云：“宰相也。”因引诣杜氏籍，书签云“濮阳房”，有紫函四。发开卷，鹏举三男，时未生者，籍名已俱。遂求笔，书其名于臂。意愿踟蹰，更欲周览，韦鼎云：“既不住，亦要早归。”遂引出，令一吏送还。吏云：“某苦饥，不逢此使，无因得出，愿许别去，冀求一食。但寻此道，自至其所。”留之不可。鹏举遂西行，道左忽见一新城，异香闻数里，环城皆甲士持兵。鹏举问之，甲士云：“相王于此上天，有四百天人来送。”鹏举曾为相王府官，忻闻此说，墙有大隙，窥见分明。天人数百，围绕相王，满地彩云，并衣仙服，皆如画者。相王前有女人执香炉引，行近窥帝，衣裙带状似剪破，一如雁齿状。相王戴一日，光明辉赫，径可丈余。相王后凡有十九日，累累成行，大光明皆如所戴。须臾有绵骑来迎，甲士令鹏举走，遂至故道，不觉已及徽安门。门闭，过之亦如去时容易，为群犬遮啮，行不可进。至家，见身在床上，跃入身中，遂寤。臂上所记如朽木书，字尚分明。遂焚纸钱十万，呼赠韦鼎。心知卜代之数，中兴之期，遂以假故来谒睿宗。上握手曰：“岂敢忘德。”寻求韦鼎，适卒矣。及睿宗登极，拜右拾遗，词云：“思入风雅，灵通鬼神。”敕宫人妃子数十同其妆服，令视执炉者。鹏举遥识之，乃太平公主也。问裙带之由，公主云：“方熨龙衮，忽为火进，惊忙之中，不觉燕带。仓惶不及更服。”公主歔欷陈贺曰：“圣人之兴，固自天也。”鹏举所见，先睿宗龙飞前三年，故鹏举墓志云：“及睿宗践祚，阴骘祥符。启圣期于化元，定成拜于幽数。”后果为安州都督。处士萧时和作传。一说，鹏举得释后入一院，问帘下者为谁，曰魏元忠也。有顷敬挥入，下马，众接拜之，云是大理卿，对推事。见武三思着枷，韦温、宗楚客、赵履温等着锁，李峤露头散腰立。闻元忠等云“今年大计会”。至六月，诛逆韦，宗、赵、韦等并斩，峤解官归第，皆如其言。
06-019,06-朝野佥载卷六,太宗李世民,,太宗李世民,,emperor,【06-019】柴绍之弟某，有材力，轻趎迅捷，踊身而上，挺然若飞，十余步乃止。太宗令取赵公长孙无忌鞍鞯，仍先报无忌，令其守备。其夜，见一物如鸟飞入宅内，割双镫而去，追之不及。又遣取丹阳公主镂金函枕，飞入房内，以手捻土公主面上，举头，即以他枕易之而去。至晓乃觉。尝着吉莫靴走上砖城，直至女墙，手无攀引。又以足踏佛殿柱，至檐头，捻椽覆上。越百尺楼阁，了无障碍。太宗奇之，曰：“此人不可处京邑。”出为外官。时人号为“壁龙”。太宗尝赐长孙无忌七宝带，直千金，时有大盗段师子从屋上上椽孔间而下，露拔刀谓曰：“公动即死。”遂于函中取带去，以刀拄地，踊身椽孔间出。
06-020,06-朝野佥载卷六,武则天,,武则天,,emperor,【06-020】天后时将军李楷固，契丹人也，善用缟索。李尽忠之败也，麻仁节、张玄遇等并被缟。将獐鹿狐兔走马遮截，放索缟之，百无一漏。鞍马上弄弓矢矛稍如飞仙。天后惜其材不杀，用以为将。稍贪财好色，出为潭州乔口镇守将，愤恚而卒。
06-021,06-朝野佥载卷六,,,,,independent,【06-021】宋令文者，有神力。禅定寺有牛触人，莫之敢近，筑围以阑之。令文怪其故，遂袒褐而入。牛竦角向前，令文接两角拔之，应手而倒，颈骨皆折而死。又以五指撮碓觜壁上书，得四十字诗。为太学生，以一手挟讲堂柱起，以同房生衣于柱下压之。许重设酒，乃为之出。令文有三子：长之问，有文誉；次之逊，善书；次之悌，有勇力。之悌后左降朱鸢，会贼破骓州，以之悌为总管击之。募壮士，得八人。之悌身长八尺，被重甲，直前大叫曰：“獠贼，动即死。”贼七百人一时俱剉，大破之。
06-022,06-朝野佥载卷六,,,,,independent,【06-022】彭博通者，河间人也，身长八尺。曾于讲堂阶上临阶而立，取鞋一辆以臂夹，令有力者后拔之，鞋底中断，博通脚终不移。牛驾车正走，博通倒曳车尾，却行数十步，横拔车辙深二尺余，皆纵横破裂。曾游瓜埠，江有急风张帆，博通捉尾缆挽之，不进。
06-023,06-朝野佥载卷六,,,,,independent,【06-023】定襄公李宏，虢王之子，身长八尺。曾猎，有虎搏之，踣而卧，虎坐其上。奴走马旁过，虎跳攫奴后鞍。宏起，引弓射之，中臂而死。宏及奴一无所伤。
06-024,06-朝野佥载卷六,,,,,independent,【06-024】忠武将军辛承嗣轻捷。曾解鞍绊马，脱衣而卧，令一人百步走马持枪而来。承嗣鞴马解绊，着衣擐甲，上马盘枪逆拒，刺马擒人而还。承嗣曾与将军元帅奖驰骋，一手捉鞍桥，双足直上掠蜻蜓，走马二十里。与中郎裴绍业于青海被吐蕃围，谓绍业曰：“相随带将军共出。”绍业惧，不敢。承嗣曰：“为将军试之。”单马持枪，所向皆靡，却迎绍业出。承嗣马被箭，乃跳下，夺贼壮马乘之，一无损伤。裴旻为幽州都督，孙佺北征，被奚贼围之。旻马上立走，轮刀雷发，箭若星流，应刀而断。贼不敢取，蓬飞而去。
06-025,06-朝野佥载卷六,太宗李世民,贞观,太宗李世民,贞观,era,【06-025】贞观中，恒州有彭闼、高瓒二人斗豪，时于大酺场上两朋竞胜。闼活捉一豚，从头咬至项，放之地上仍走。瓒取猫儿从尾食之，肠肚俱尽，仍鸣唤不止。闼于是乎帖然心伏。
06-026,06-朝野佥载卷六,,,,,independent,【06-026】梁庾信从南朝初至北方，文士多轻之。信将《枯树赋》以示之，于后无敢言者。时温子升作《韩陵山寺碑》，信读而写其本。南人问信曰：“北方文士何如？”信曰：“唯有韩陵山一片石堪共语。薛道衡、卢思道少解把笔，自余驴鸣犬吠，聒耳而已。”
06-027,06-朝野佥载卷六,,,,,independent,【06-027】卢照邻字昇之，范阳人。弱冠拜邓王府典签，王府书记一以委之。王有书十二车，照邻总披览，略能记忆。后为益州新都县尉，秩满，婆娑于蜀中，放旷诗酒，故世称“王杨卢骆”。照邻闻之曰：“喜居王后，耻在骆前。”时杨之为文，好以古人姓名连用，如“张平子之略谈”，“陆士衡之所记”，“潘安仁宜其陋矣”，“仲长统何足知之”。号为“点鬼簿”。骆宾王文好以数对，如“秦地重关一百二，汉家离宫三十六”。时人号为“算博士”。如卢生之文，时人莫能评其得失矣。惜哉！不幸有冉耕之疾，著《幽忧子》以释愤焉。文集二十卷。
06-028,06-朝野佥载卷六,,,,,independent,【06-028】北齐兰陵王有巧思，为舞胡子。王意所欲劝，胡子则捧盏以揖之，人莫知其所由也。
06-029,06-朝野佥载卷六,,,,,independent,【06-029】幽州人刘交戴长竿高七十尺，自擎上下。有女十二，甚端正，于竿上置定，跨盘独立。见者不忍，女无惧色。后竟为扑杀。
06-030,06-朝野佥载卷六,,,,,independent,【06-030】巧人张崇者，能作灰画腰带铰具，每一胯大如钱，灰画烧之，见火即隐起，作龙鱼鸟兽之形，莫不悉备。
06-031,06-朝野佥载卷六,武则天,如意,武则天,如意,era,【06-031】则天如意中，海州进一匠，造十二辰车。回辕正南则午门开，马头人出。四方回转，不爽毫厘。又作木火通，铁盏盛火，辗转不翻。
06-032,06-朝野佥载卷六,,,,,independent,【06-032】韩王元嘉有一铜樽，背上贮酒而一足倚，满则正立，不满则倾。又为铜鸠，毡上摩之热则鸣，如真鸠之声。
06-033,06-朝野佥载卷六,,,,,independent,【06-033】洛州殷文亮曾为县令，性巧好酒，刻木为人，衣以缯彩，酌酒行觞，皆有次第。又作妓女，唱歌吹笙，皆能应节。饮不尽，即木小儿不肯把；饮未竟，则木妓女歌管连理催。此亦莫测其神妙也。
06-034,06-朝野佥载卷六,,,,,independent,【06-034】将作大匠杨务廉甚有巧思，常于沁州市内刻木作僧，手执一碗，自能行乞。碗中钱满，关键忽发，自然作声云“布施”。市人竞观，欲其作声，施者日盈数千矣。
06-035,06-朝野佥载卷六,,,,,independent,【06-035】郴州刺史王琚刻木为獭，沉于水中，取鱼引首而出。盖獭口中安饵，为转关，以石缒之则沉。鱼取其饵，关即发，口合则衔鱼，石发则浮出矣。
06-036,06-朝野佥载卷六,,,,,independent,【06-036】薛窅惑者，善投壶，龙跃隼飞，矫无遗箭。置壶于背后，却反矢以投之，百发百中。
06-037,06-朝野佥载卷六,武则天,,武则天,,emperor,【06-037】天后朝，地官郎中周子恭忽然暴亡，见大帝于殿上坐，裴子仪侍立。子恭拜，问为谁，曰：“周子恭追到。”帝曰：“我唤许子儒，何为错将子恭来？”即放去。子恭苏，问家中曰：“许侍郎好在否？”时子儒为天官侍郎，已病，其夜卒。则天闻之，驰驿向并州，问裴子仪，时为判官，无恙也。
06-038,06-朝野佥载卷六,武则天,垂拱,武则天,垂拱,era,【06-038】张易之将败也，母韦氏阿藏在宅坐，家人报云有车马骑从甚多，至门而下。疑其内官也，藏出迎之，无所见。又野狐数十擎饭瓮墙头而过。未旬日而祸及。垂拱之后，诸州多进雌鸡化为雄鸡者，则天之应也。
06-039,06-朝野佥载卷六,中宗李显,神龙,中宗李显,神龙,era,【06-039】神龙中，户部尚书李承嘉不识字，不解书。为御史大夫兼洛州长史，名判司为狗，骂御史为驴，威振朝廷。西京造一堂新成，坊人见野狐无数直入宅。须臾堂舍四裂，瓦木一聚，判事笔管手中直裂，别取笔，复裂如初。数日，出为藤州员外司马，卒。
06-040,06-朝野佥载卷六,,,,,independent,【06-040】大定年中，太州赤水店有郑家庄，有一儿郎年二十余，日晏于驿路上见一青衣女子独行，姿容殊丽。问之，云欲到郑县，待三婢未来，踌蹰伺候。此儿屈就庄宿，安置厅中，借给酒食，将衣被同寝。至晓，门久不开，呼之不应。于窗中窥之，唯有脑骨头颅在，余并食讫。家人破户入，于梁上暗处见一大鸟，冲门飞出。或云是罗刹魅也。
06-041,06-朝野佥载卷六,,,,,independent,【06-041】怀州刺史梁载言昼坐厅事，缺忽有物如蝙蝠从南飞来，直入口中，翕然似吞一物。腹中遂绞痛，数日而卒。
06-042,06-朝野佥载卷六,,,,,independent,【06-042】寿安男子不知姓名，肘拍扳，鼻吹笛，口唱歌，能半面笑半面啼。一乌犬解人语，应口所作，与人无殊。
06-043,06-朝野佥载卷六,,,,,independent,【06-043】越州兵曹柳崇忽疡生于头，呻吟不可忍。于是召术士夜观之，云：“有一妇女绿裙，问之不应，在君窗下，急除之。”崇访窗下，止见一瓷妓女，极端正，绿瓷为饰。遂于铁臼捣碎而焚之，疮遂愈。
06-044,06-朝野佥载卷六,高宗李治,永徽,高宗李治,永徽,era,【06-044】永徽中，张鸶筑马槽厂宅，正北掘一坑丈余。时《阴阳书》云子地穿，必有堕井死。鸶有奴名永进，淘井土崩压而死。又鸶故宅有一桑，高四五丈，无故枯死，寻而祖亡殁。后有明阴阳云“乔木先枯，众子必孤”，此其验也。
06-045,06-朝野佥载卷六,,,,,independent,【06-045】徐敬业举兵，有大星蓬蓬如筐笼，经三宿而失。俄而敬业败。
06-046,06-朝野佥载卷六,,,,,independent,【06-046】司刑卿杜景佺授并州长史，驰驿赴任。其夜有大星如斗，落于庭前，至地而没。佺至并州祈县界而卒。群官迎祭，回所上食为祭盘。
06-047,06-朝野佥载卷六,,,,,independent,【06-047】将军黑齿常之镇河源军，城极严峻。有三口狼入营，绕官舍，不知从何而至，军士射杀。黑齿忌之，移之外。奏讨三曲党项，奉敕许，遂差将军李谨行充替。谨行到军，旬日病卒。
06-048,06-朝野佥载卷六,,,,,independent,【06-048】天官侍郎顾琮新得三品，有子婿来谒。时大门造成，琮乘马至门，鼓鼻踣地不进。鞭之，跳跃而入，从骑亦如之。有顷，门无故自倒，琮不悦，遂病。郎中、员外已下来问疾，琮云：“未合入三品，为诸公成就至此，自知不起矣。”旬中而薨。
06-049,06-朝野佥载卷六,,,,,independent,【06-049】张易之初造一大堂甚壮丽，计用数百万。红粉泥壁，文柏帖柱，琉璃沉香为饰。夜有鬼书其壁曰“能得几时”，令削去，明日复书之。前后六七，易之乃题其下曰“一月即足”，自是不复更书。经半年，易之籍没，入官。
06-050,06-朝野佥载卷六,,,,,independent,【06-050】崔玄昁初封博陵王，身为益府长史，受封。令所司造辂，初成，有大风吹其盖倾折，识者以为不祥。无何，弟晕为云阳令，部人杀之雍州衙内。昁三从以上长流岭南。斯亦咎征之先见也。
06-051,06-朝野佥载卷六,,,,,independent,【06-051】瀛州饶阳人宋善威曾任一县尉，尝昼坐，忽然取鞋衫笏走出门，迎接拜伏引入。诸人不见，但闻语声。威命酒馔乐饮，仍作诗曰：“月落三株树，日映九重天。良夜欢宴罢，暂别庚申年。”后威果至庚申年卒。
06-052,06-朝野佥载卷六,玄宗李隆基,开元,玄宗李隆基,开元,era,【06-052】开元三年，有熊昼日入广府城内，经都督门前过，军人逐十余里，射杀之。后月余，都督李处鉴死。自后长史朱思贤被告反，禁身半年，才出即卒。司马宋草宾、长史窦崇嘉相继而卒。
06-053,06-朝野佥载卷六,玄宗李隆基,开元,玄宗李隆基,开元,era,【06-053】开元四年，尚书考功院厅前一双桐树忽然枯死。旬日，考功员外郎邵某卒。寻而麴先沖为郎中，判邵旧案。月余，西边树又枯死，省中忧之。未几而先沖又卒。
06-054,06-朝野佥载卷六,玄宗李隆基,,玄宗李隆基,,emperor,【06-054】源乾曜为宰相，移政事床。时姚元崇归休，及假满来，见床移，忿之。曜惧，下拜。玄宗闻之而停曜。宰相讳移床，移则改动。曜停后元崇亦罢，此其验也。
06-055,06-朝野佥载卷六,,,,,independent,【06-055】梁简文之生，志公谓武帝曰：“此子与冤家同年生。”其年，侯景生于雁门，乱梁，诛萧氏略尽。
06-056,06-朝野佥载卷六,,,,,independent,【06-056】魏徵为仆射，有二典事之长参，时徵方寝，二人窗下平章。一人曰：“我等官职总由此老翁。”一人曰：“总由天上。”徵闻之，遂作一书，遣“由此老翁”人者送至侍郎处，云“与此人一员好官”。其人不知，出门心痛，凭“由天上”者送书。明日引注，“由老人”者被放，“由天上”者得留。徵怪之，问焉，具以实对。乃叹曰：“官职禄料由天者，盖不虚也。”
06-057,06-朝野佥载卷六,,,,,independent,【06-057】娄师德为扬州江都尉，冯元常亦为尉，共见张冏藏。藏曰：“二君俱贵，冯位不如娄。冯唯取钱多，即官益进；娄若取一钱，官即落。”后冯为浚仪尉，多肆惨虐，巡察以为强，奏授云阳尉。又缘取钱事雪，以为清强监察。娄竟不敢取一钱，位至台辅，家极贫匮。冯位至尚书左丞，后得罪，赐自尽。娄至纳言卒。
06-058,06-朝野佥载卷六,,,,,independent,【06-058】王显与文武皇帝有严子陵之旧，每掣裈为戏，将帽为欢。帝微时，常戏曰：“王显抵老不作茧。”及帝登极，而显谒奏曰：“臣今日得作茧耶？”帝笑曰：“未可知也。”召其三子，皆授五品，显独不及。谓曰：“卿无贵相，朕非为卿惜也。”曰：“朝贵而夕死足矣。”时仆射房玄龄曰：“陛下既有龙潜之旧，何不试与之？”帝与之三品，取紫袍、金带赐之，其夜卒。
06-059,06-朝野佥载卷六,太宗李世民,,太宗李世民,,emperor,【06-059】太宗极康豫，太史令李淳风见上，流泪无言。上问之，对曰：“陛下夕当晏驾。”太宗曰：“人生有命，亦何忧也。”留淳风宿。太宗至夜半，奄然入定，见一人云：“陛下暂合来，还即去也。”帝问：“君是何人？”对曰：“臣是生人判冥事。”太宗入见，冥官问六月四日事，即令还。向见者又迎送引导出。淳风即观玄象，不许哭泣，须臾乃寤。至曙，求昨所见者，令所司与一官，遂注蜀道一丞。上怪问之，选司奏，奉进止与此官。上亦不记，旁人悉闻，方知官皆由天也。
06-060,06-朝野佥载卷六,,,,,independent,【06-060】王无导好博戏，善鹰鹞。文武圣皇帝微时，与无导蒲戏争彩，有李阳之宿憾焉。帝登极，寻藏匿不出。帝令给使将一鹞子于市卖之，索钱二十千。寻不知也，酬钱十八贯，给使以闻。帝曰：“必王无导也。”遂召至，惶惧请罪。帝笑赏之，令于春明门待诸州麻车三日，并与之。导坐三日，属灞桥破，唯得麻三车，更无所有。帝知其薄命，更不复赏。频请五品，帝曰：“非不与卿，惜卿不胜也。”固请，乃许之，其夜遂卒。
